现在的角度[0],现在的速度[0],现在的力矩[0],下个时刻的角度[0],下个时刻的速度[0],现在的角度[1],现在的速度[1],现在的力矩[1],下个时刻的角度[1],下个时刻的速度[1],现在的角度[2],现在的速度[2],现在的力矩[2],下个时刻的角度[2],下个时刻的速度[2],现在的角度[3],现在的速度[3],现在的力矩[3],下个时刻的角度[3],下个时刻的速度[3]
39.8804,-4.97457,37.3,0,0,39.8456,-4.8837,37.3,0,0,39.8415,-4.87266,37.3,0,0,0,0,0,0,0
39.7852,-4.95206,37.2,0,0,39.7443,-4.90387,37.2,0,0,39.7423,-4.8912,37.2,0,0,0,0,0,0,0
39.6829,-4.97866,37.1,0,0,39.6473,-4.89098,37.1,0,0,39.6423,-4.89448,37.1,0,0,0,0,0,0,0
39.5843,-4.96534,37,0,0,39.5441,-4.91168,37,0,0,39.5444,-4.88957,37,0,0,0,0,0,0,0
39.4829,-4.97496,36.9,0,0,39.448,-4.88808,36.9,0,0,39.4458,-4.89475,36.9,0,0,0,0,0,0,0
39.3881,-4.95587,36.8,0,0,39.3498,-4.90058,36.8,0,0,39.3498,-4.89091,36.8,0,0,0,0,0,0,0
39.2899,-4.97373,36.7,0,0,39.2536,-4.89872,36.7,0,0,39.2515,-4.90418,36.7,0,0,0,0,0,0,0
39.1921,-4.97596,36.6,0,0,39.1544,-4.91302,36.6,0,0,39.1536,-4.90621,36.6,0,0,0,0,0,0,0
39.0925,-4.98473,36.5,0,0,39.0559,-4.91305,36.5,0,0,39.0549,-4.91195,36.5,0,0,0,0,0,0,0
38.9941,-4.98232,36.4,0,0,38.9571,-4.91638,36.4,0,0,38.9563,-4.91399,36.4,0,0,0,0,0,0,0
38.895,-4.98666,36.3,0,0,38.858,-4.91961,36.3,0,0,38.8581,-4.91576,36.3,0,0,0,0,0,0,0
38.7961,-4.98824,36.2,0,0,38.7586,-4.92165,36.2,0,0,38.7576,-4.92456,36.2,0,0,0,0,0,0,0
38.696,-4.99331,36.1,0,0,38.6605,-4.91949,36.1,0,0,38.6607,-4.91474,36.1,0,0,0,0,0,0,0
38.5984,-4.98665,36,0,0,38.5612,-4.92614,36,0,0,38.5604,-4.92885,36,0,0,0,0,0,0,0
38.4974,-4.9994,35.9,0,0,38.4618,-4.92769,35.9,0,0,38.4624,-4.92255,35.9,0,0,0,0,0,0,0
38.398,-4.99374,35.8,0,0,38.3614,-4.93118,35.8,0,0,38.3629,-4.93015,35.8,0,0,0,0,0,0,0
38.2997,-4.99206,35.7,0,0,38.2632,-4.92527,35.7,0,0,38.2657,-4.92529,35.7,0,0,0,0,0,0,0
38.2011,-4.996,35.6,0,0,38.1664,-4.92459,35.6,0,0,38.167,-4.93418,35.6,0,0,0,0,0,0,0
38.1036,-4.99569,35.5,0,0,38.0667,-4.93803,35.5,0,0,38.0684,-4.93638,35.5,0,0,0,0,0,0,0
38.0013,-5.01228,35.4,0,0,37.9674,-4.93715,35.4,0,0,37.967,-4.94581,35.4,0,0,0,0,0,0,0
37.9038,-4.99632,35.3,0,0,37.866,-4.94407,35.3,0,0,37.8671,-4.93946,35.3,0,0,0,0,0,0,0
37.8033,-5.00798,35.2,0,0,37.7701,-4.92785,35.2,0,0,37.7681,-4.93715,35.2,0,0,0,0,0,0,0
37.7055,-5.00046,35.1,0,0,37.6698,-4.94582,35.1,0,0,37.6692,-4.93917,35.1,0,0,0,0,0,0,0
37.6036,-5.015,35,0,0,37.5715,-4.94072,35,0,0,37.572,-4.93679,35,0,0,0,0,0,0,0
37.5064,-4.99946,34.9,0,0,37.4712,-4.94881,34.9,0,0,37.4698,-4.95422,34.9,0,0,0,0,0,0,0
37.4032,-5.01971,34.8,0,0,37.3705,-4.94893,34.8,0,0,37.3712,-4.94141,34.8,0,0,0,0,0,0,0
37.3033,-5.00591,34.7,0,0,37.2704,-4.94642,34.7,0,0,37.272,-4.94523,34.7,0,0,0,0,0,0,0
37.2053,-5.00077,34.6,0,0,37.1704,-4.94613,34.6,0,0,37.1694,-4.95527,34.6,0,0,0,0,0,0,0
37.1021,-5.01769,34.5,0,0,37.0722,-4.94143,34.5,0,0,37.0726,-4.93625,34.5,0,0,0,0,0,0,0
37.007,-4.9918,34.4,0,0,36.9714,-4.951,34.4,0,0,36.9698,-4.95672,34.4,0,0,0,0,0,0,0
36.9021,-5.02502,34.3,0,0,36.8727,-4.94456,34.3,0,0,36.8701,-4.94417,34.3,0,0,0,0,0,0,0
36.8039,-4.9992,34.2,0,0,36.7701,-4.95674,34.2,0,0,36.7691,-4.94793,34.2,0,0,0,0,0,0,0
36.7021,-5.01146,34.1,0,0,36.6707,-4.94381,34.1,0,0,36.6705,-4.93983,34.1,0,0,0,0,0,0,0
36.6046,-4.9977,34,0,0,36.5725,-4.94182,34,0,0,36.5728,-4.9404,34,0,0,0,0,0,0,0
36.5038,-5.01059,33.9,0,0,36.4741,-4.94577,33.9,0,0,36.4749,-4.94497,33.9,0,0,0,0,0,0,0
36.4074,-4.99788,33.8,0,0,36.3743,-4.95228,33.8,0,0,36.3719,-4.96173,33.8,0,0,0,0,0,0,0
36.3038,-5.02258,33.7,0,0,36.2743,-4.95304,33.7,0,0,36.2725,-4.94717,33.7,0,0,0,0,0,0,0
36.2058,-5.00179,33.6,0,0,36.1736,-4.95494,33.6,0,0,36.1747,-4.94431,33.6,0,0,0,0,0,0,0
36.1057,-5.01094,33.5,0,0,36.0758,-4.94613,33.5,0,0,36.0752,-4.95263,33.5,0,0,0,0,0,0,0
36.0072,-5.00693,33.4,0,0,35.9757,-4.95607,33.4,0,0,35.9789,-4.94546,33.4,0,0,0,0,0,0,0
35.9099,-5.00613,33.3,0,0,35.8794,-4.94656,33.3,0,0,35.8782,-4.96306,33.3,0,0,0,0,0,0,0
35.8088,-5.0209,33.2,0,0,35.779,-4.96346,33.2,0,0,35.7807,-4.95378,33.2,0,0,0,0,0,0,0
35.7104,-5.01212,33.1,0,0,35.6791,-4.96112,33.1,0,0,35.6789,-4.96934,33.1,0,0,0,0,0,0,0
35.6094,-5.02175,33,0,0,35.5795,-4.9609,33,0,0,35.5835,-4.94995,33,0,0,0,0,0,0,0
35.5143,-5.00494,32.9,0,0,35.4819,-4.95663,32.9,0,0,35.4827,-4.97181,32.9,0,0,0,0,0,0,0
35.4116,-5.03268,32.8,0,0,35.3834,-4.96324,32.8,0,0,35.3867,-4.95844,32.8,0,0,0,0,0,0,0
35.3154,-5.01172,32.7,0,0,35.2841,-4.96784,32.7,0,0,35.2866,-4.97597,32.7,0,0,0,0,0,0,0
35.2125,-5.03531,32.6,0,0,35.183,-4.97363,32.6,0,0,35.1854,-4.97841,32.6,0,0,0,0,0,0,0
35.1128,-5.0221,32.5,0,0,35.0806,-4.97466,32.5,0,0,35.0842,-4.97604,32.5,0,0,0,0,0,0,0
35.0091,-5.03261,32.4,0,0,34.9825,-4.95998,32.4,0,0,34.984,-4.97182,32.4,0,0,0,0,0,0,0
34.9124,-5.00861,32.3,0,0,34.8802,-4.97358,32.3,0,0,34.8838,-4.97116,32.3,0,0,0,0,0,0,0
34.8104,-5.02748,32.2,0,0,34.7833,-4.95639,32.2,0,0,34.7847,-4.96838,32.2,0,0,0,0,0,0,0
34.7125,-5.01381,32.1,0,0,34.6829,-4.97022,32.1,0,0,34.6852,-4.97066,32.1,0,0,0,0,0,0,0
34.6118,-5.0245,32,0,0,34.5832,-4.96823,32,0,0,34.587,-4.96845,32,0,0,0,0,0,0,0
34.5134,-5.01739,31.9,0,0,34.4839,-4.96742,31.9,0,0,34.4872,-4.97576,31.9,0,0,0,0,0,0,0
34.4136,-5.02412,31.8,0,0,34.3841,-4.97026,31.8,0,0,34.3888,-4.97265,31.8,0,0,0,0,0,0,0
34.3128,-5.02678,31.7,0,0,34.2853,-4.96774,31.7,0,0,34.289,-4.97891,31.7,0,0,0,0,0,0,0
34.2149,-5.0182,31.6,0,0,34.185,-4.97395,31.6,0,0,34.1887,-4.98088,31.6,0,0,0,0,0,0,0
34.1125,-5.03312,31.5,0,0,34.084,-4.97515,31.5,0,0,34.0904,-4.97506,31.5,0,0,0,0,0,0,0
34.0142,-5.01859,31.4,0,0,33.9831,-4.97278,31.4,0,0,33.9892,-4.98531,31.4,0,0,0,0,0,0,0
33.9115,-5.03293,31.3,0,0,33.8849,-4.96469,31.3,0,0,33.8919,-4.97353,31.3,0,0,0,0,0,0,0
33.8155,-5.01093,31.2,0,0,33.785,-4.97236,31.2,0,0,33.7902,-4.98965,31.2,0,0,0,0,0,0,0
33.7123,-5.03621,31.1,0,0,33.6861,-4.96974,31.1,0,0,33.6919,-4.97751,31.1,0,0,0,0,0,0,0
33.6153,-5.01498,31,0,0,33.5864,-4.97382,31,0,0,33.5907,-4.98853,31,0,0,0,0,0,0,0
33.512,-5.03608,30.9,0,0,33.4857,-4.97684,30.9,0,0,33.4914,-4.9811,30.9,0,0,0,0,0,0,0
33.4151,-5.01426,30.8,0,0,33.3867,-4.97128,30.8,0,0,33.3915,-4.98402,30.8,0,0,0,0,0,0,0
33.3149,-5.02801,30.7,0,0,33.287,-4.97494,30.7,0,0,33.2921,-4.98278,30.7,0,0,0,0,0,0,0
33.2153,-5.02641,30.6,0,0,33.1886,-4.97229,30.6,0,0,33.1932,-4.98294,30.6,0,0,0,0,0,0,0
33.1162,-5.02565,30.5,0,0,33.0887,-4.979,30.5,0,0,33.0943,-4.98484,30.5,0,0,0,0,0,0,0
33.0155,-5.03127,30.4,0,0,32.9899,-4.97648,30.4,0,0,32.9933,-4.99216,30.4,0,0,0,0,0,0,0
32.9141,-5.03153,30.3,0,0,32.8866,-4.98975,30.3,0,0,32.8919,-4.99147,30.3,0,0,0,0,0,0,0
32.8117,-5.03191,30.2,0,0,32.7854,-4.97858,30.2,0,0,32.7899,-4.99016,30.2,0,0,0,0,0,0,0
32.7124,-5.01964,30.1,0,0,32.6859,-4.9721,30.1,0,0,32.6906,-4.97951,30.1,0,0,0,0,0,0,0
32.6109,-5.02628,30,0,0,32.5876,-4.96991,30,0,0,32.5927,-4.97773,30,0,0,0,0,0,0,0
32.5154,-5.00867,29.9,0,0,32.4857,-4.98218,29.9,0,0,32.4892,-4.99548,29.9,0,0,0,0,0,0,0
32.4092,-5.04384,29.8,0,0,32.3883,-4.96759,29.8,0,0,32.3919,-4.97333,29.8,0,0,0,0,0,0,0
32.3141,-5.00468,29.7,0,0,32.2863,-4.98346,29.7,0,0,32.2908,-4.98818,29.7,0,0,0,0,0,0,0
32.2113,-5.0326,29.6,0,0,32.1871,-4.97325,29.6,0,0,32.191,-4.98269,29.6,0,0,0,0,0,0,0
32.1122,-5.0182,29.5,0,0,32.0867,-4.97735,29.5,0,0,32.0885,-4.98977,29.5,0,0,0,0,0,0,0
32.0098,-5.02854,29.4,0,0,31.9869,-4.975,29.4,0,0,31.9895,-4.97624,29.4,0,0,0,0,0,0,0
31.9111,-5.01464,29.3,0,0,31.8882,-4.97283,29.3,0,0,31.8904,-4.97866,29.3,0,0,0,0,0,0,0
31.8107,-5.021,29.2,0,0,31.7861,-4.98363,29.2,0,0,31.79,-4.98332,29.2,0,0,0,0,0,0,0
31.71,-5.02147,29.1,0,0,31.6855,-4.97619,29.1,0,0,31.6863,-4.99105,29.1,0,0,0,0,0,0,0
31.6079,-5.0234,29,0,0,31.5838,-4.97797,29,0,0,31.5868,-4.97392,29,0,0,0,0,0,0,0
31.5077,-5.01499,28.9,0,0,31.4864,-4.96388,28.9,0,0,31.4897,-4.96855,28.9,0,0,0,0,0,0,0
31.4112,-5.0054,28.8,0,0,31.3862,-4.9755,28.8,0,0,31.3889,-4.98342,28.8,0,0,0,0,0,0,0
31.3078,-5.02895,28.7,0,0,31.2874,-4.97163,28.7,0,0,31.2917,-4.97272,28.7,0,0,0,0,0,0,0
31.2127,-5.00217,28.6,0,0,31.187,-4.97818,28.6,0,0,31.1897,-4.98965,28.6,0,0,0,0,0,0,0
31.1099,-5.03014,28.5,0,0,31.089,-4.97104,28.5,0,0,31.092,-4.97548,28.5,0,0,0,0,0,0,0
31.0134,-5.00953,28.4,0,0,30.9874,-4.98417,28.4,0,0,30.9913,-4.98709,28.4,0,0,0,0,0,0,0
30.9106,-5.03162,28.3,0,0,30.8894,-4.9719,28.3,0,0,30.8939,-4.97777,28.3,0,0,0,0,0,0,0
30.8134,-5.01222,28.2,0,0,30.7912,-4.97609,28.2,0,0,30.7951,-4.98577,28.2,0,0,0,0,0,0,0
30.7118,-5.02838,28.1,0,0,30.6895,-4.98814,28.1,0,0,30.6933,-4.99539,28.1,0,0,0,0,0,0,0
30.6115,-5.02242,28,0,0,30.5883,-4.98362,28,0,0,30.5953,-4.98303,28,0,0,0,0,0,0,0
30.5114,-5.021,27.9,0,0,30.49,-4.97461,27.9,0,0,30.4943,-4.99383,27.9,0,0,0,0,0,0,0
30.412,-5.01949,27.8,0,0,30.3882,-4.98601,27.8,0,0,30.3959,-4.98536,27.8,0,0,0,0,0,0,0
30.3129,-5.01974,27.7,0,0,30.2909,-4.97188,27.7,0,0,30.2952,-4.99447,27.7,0,0,0,0,0,0,0
30.2123,-5.02511,27.6,0,0,30.1909,-4.98328,27.6,0,0,30.1977,-4.98481,27.6,0,0,0,0,0,0,0
30.1142,-5.01773,27.5,0,0,30.0904,-4.98447,27.5,0,0,30.0965,-4.99885,27.5,0,0,0,0,0,0,0
30.0122,-5.03087,27.4,0,0,29.9903,-4.98279,27.4,0,0,29.9945,-4.99869,27.4,0,0,0,0,0,0,0
29.9115,-5.02389,27.3,0,0,29.8879,-4.98842,27.3,0,0,29.8951,-4.98848,27.3,0,0,0,0,0,0,0
29.8095,-5.02603,27.2,0,0,29.7894,-4.97412,27.2,0,0,29.7938,-4.99452,27.2,0,0,0,0,0,0,0
29.7115,-5.01261,27.1,0,0,29.6889,-4.98207,27.1,0,0,29.6959,-4.98318,27.1,0,0,0,0,0,0,0
29.6104,-5.02363,27,0,0,29.5909,-4.97468,27,0,0,29.5959,-4.99255,27,0,0,0,0,0,0,0
29.513,-5.01256,26.9,0,0,29.4893,-4.98731,26.9,0,0,29.4967,-4.99077,26.9,0,0,0,0,0,0,0
29.4104,-5.0302,26.8,0,0,29.3907,-4.97698,26.8,0,0,29.3967,-4.9938,26.8,0,0,0,0,0,0,0
29.3126,-5.01354,26.7,0,0,29.2891,-4.98692,26.7,0,0,29.2955,-4.99699,26.7,0,0,0,0,0,0,0
29.2113,-5.0264,26.6,0,0,29.1916,-4.97385,26.6,0,0,29.1976,-4.98642,26.6,0,0,0,0,0,0,0
29.1133,-5.01565,26.5,0,0,29.0919,-4.9839,26.5,0,0,29.0983,-4.99401,26.5,0,0,0,0,0,0,0
29.0126,-5.02618,26.4,0,0,28.9917,-4.98573,26.4,0,0,28.9981,-4.99718,26.4,0,0,0,0,0,0,0
28.9139,-5.01977,26.3,0,0,28.893,-4.98161,26.3,0,0,28.9005,-4.99067,26.3,0,0,0,0,0,0,0
28.8159,-5.02025,26.2,0,0,28.7928,-4.98777,26.2,0,0,28.7989,-5.00503,26.2,0,0,0,0,0,0,0
28.7129,-5.03644,26.1,0,0,28.6934,-4.98537,26.1,0,0,28.7006,-4.99358,26.1,0,0,0,0,0,0,0
28.6152,-5.01793,26,0,0,28.5929,-4.98905,26,0,0,28.5993,-5.00449,26,0,0,0,0,0,0,0
28.5112,-5.03774,25.9,0,0,28.4942,-4.98397,25.9,0,0,28.5013,-4.99356,25.9,0,0,0,0,0,0,0
28.4144,-5.01266,25.8,0,0,28.3914,-4.99644,25.8,0,0,28.3991,-5.00788,25.8,0,0,0,0,0,0,0
28.3099,-5.03767,25.7,0,0,28.2906,-4.98611,25.7,0,0,28.2979,-5.00149,25.7,0,0,0,0,0,0,0
28.2115,-5.01398,25.6,0,0,28.1907,-4.98277,25.6,0,0,28.1983,-4.99489,25.6,0,0,0,0,0,0,0
28.1102,-5.0241,25.5,0,0,28.0921,-4.97928,25.5,0,0,28.0993,-4.99447,25.5,0,0,0,0,0,0,0
28.0133,-5.01083,25.4,0,0,27.9913,-4.98768,25.4,0,0,27.9977,-5.00275,25.4,0,0,0,0,0,0,0
27.9094,-5.03401,25.3,0,0,27.8922,-4.98181,25.3,0,0,27.8982,-4.99464,25.3,0,0,0,0,0,0,0
27.8117,-5.01166,25.2,0,0,27.7909,-4.989,25.2,0,0,27.7963,-5.00146,25.2,0,0,0,0,0,0,0
27.7095,-5.02681,25.1,0,0,27.692,-4.98065,25.1,0,0,27.697,-4.99131,25.1,0,0,0,0,0,0,0
27.61,-5.01595,25,0,0,27.5909,-4.98814,25,0,0,27.5975,-4.99336,25,0,0,0,0,0,0,0
27.5101,-5.01807,24.9,0,0,27.4909,-4.98356,24.9,0,0,27.497,-4.99657,24.9,0,0,0,0,0,0,0
27.4085,-5.02214,24.8,0,0,27.3916,-4.98141,24.8,0,0,27.3961,-4.99654,24.8,0,0,0,0,0,0,0
27.3094,-5.01358,24.7,0,0,27.2895,-4.98998,24.7,0,0,27.2958,-4.99388,24.7,0,0,0,0,0,0,0
27.2071,-5.02271,24.6,0,0,27.1892,-4.98152,24.6,0,0,27.1951,-4.99383,24.6,0,0,0,0,0,0,0
27.1079,-5.01097,24.5,0,0,27.0879,-4.98361,24.5,0,0,27.0935,-4.99516,24.5,0,0,0,0,0,0,0
27.007,-5.01682,24.4,0,0,26.9906,-4.97139,24.4,0,0,26.9966,-4.98033,24.4,0,0,0,0,0,0,0
26.9102,-5.00477,24.3,0,0,26.8914,-4.98065,24.3,0,0,26.8933,-5.00211,24.3,0,0,0,0,0,0,0
26.8046,-5.03257,24.2,0,0,26.7897,-4.98858,24.2,0,0,26.7932,-4.98803,24.2,0,0,0,0,0,0,0
26.7082,-4.9995,24.1,0,0,26.6888,-4.98348,24.1,0,0,26.6933,-4.98725,24.1,0,0,0,0,0,0,0
26.6063,-5.01979,24,0,0,26.592,-4.97156,24,0,0,26.5964,-4.98021,24,0,0,0,0,0,0,0
26.511,-4.99998,23.9,0,0,26.49,-4.99025,23.9,0,0,26.4942,-4.99892,23.9,0,0,0,0,0,0,0
26.4068,-5.03043,23.8,0,0,26.3913,-4.97863,23.8,0,0,26.3989,-4.9775,23.8,0,0,0,0,0,0,0
26.3111,-5.00171,23.7,0,0,26.295,-4.97477,23.7,0,0,26.2935,-5.01151,23.7,0,0,0,0,0,0,0
26.2068,-5.03103,23.6,0,0,26.1907,-5.00178,23.6,0,0,26.1964,-4.98087,23.6,0,0,0,0,0,0,0
26.109,-5.00719,23.5,0,0,26.0928,-4.97767,23.5,0,0,26.0953,-4.99619,23.5,0,0,0,0,0,0,0
26.008,-5.01883,23.4,0,0,25.9909,-4.99185,23.4,0,0,25.9965,-4.9884,23.4,0,0,0,0,0,0,0
25.9076,-5.01549,23.3,0,0,25.8912,-4.98249,23.3,0,0,25.8976,-4.99085,23.3,0,0,0,0,0,0,0
25.81,-5.00792,23.2,0,0,25.7927,-4.9801,23.2,0,0,25.7986,-4.99312,23.2,0,0,0,0,0,0,0
25.7086,-5.02187,23.1,0,0,25.6938,-4.98394,23.1,0,0,25.6995,-4.99533,23.1,0,0,0,0,0,0,0
25.6109,-5.00973,23,0,0,25.5919,-4.99328,23,0,0,25.5974,-5.00452,23,0,0,0,0,0,0,0
25.5075,-5.02859,22.9,0,0,25.4924,-4.98385,22.9,0,0,25.5006,-4.98718,22.9,0,0,0,0,0,0,0
25.4109,-5.0052,22.8,0,0,25.3929,-4.98507,22.8,0,0,25.3998,-5.00291,22.8,0,0,0,0,0,0,0
25.3084,-5.02614,22.7,0,0,25.2932,-4.98605,22.7,0,0,25.3016,-4.9953,22.7,0,0,0,0,0,0,0
25.2114,-5.00797,22.6,0,0,25.1935,-4.98695,22.6,0,0,25.2017,-5.00238,22.6,0,0,0,0,0,0,0
25.1094,-5.02574,22.5,0,0,25.0946,-4.98537,22.5,0,0,25.0992,-5.00953,22.5,0,0,0,0,0,0,0
25.0091,-5.0176,22.4,0,0,24.9917,-4.99748,22.4,0,0,24.9978,-5.00197,22.4,0,0,0,0,0,0,0
24.9061,-5.02435,22.3,0,0,24.8913,-4.98582,22.3,0,0,24.8956,-5.00156,22.3,0,0,0,0,0,0,0
24.8065,-5.0101,22.2,0,0,24.7898,-4.98763,22.2,0,0,24.7967,-4.98914,22.2,0,0,0,0,0,0,0
24.7068,-5.01128,22.1,0,0,24.6923,-4.97519,22.1,0,0,24.6984,-4.98981,22.1,0,0,0,0,0,0,0
24.6075,-5.01046,22,0,0,24.5926,-4.98527,22,0,0,24.5987,-4.99623,22,0,0,0,0,0,0,0
24.5088,-5.01041,21.9,0,0,24.493,-4.98546,21.9,0,0,24.5002,-4.99402,21.9,0,0,0,0,0,0,0
24.4095,-5.01464,21.8,0,0,24.395,-4.98201,21.8,0,0,24.4008,-4.99873,21.8,0,0,0,0,0,0,0
24.3114,-5.01242,21.7,0,0,24.2933,-4.99529,21.7,0,0,24.301,-5.00108,21.7,0,0,0,0,0,0,0
24.2094,-5.02585,21.6,0,0,24.1954,-4.98226,21.6,0,0,24.2006,-5.00261,21.6,0,0,0,0,0,0,0
24.1108,-5.01358,21.5,0,0,24.0941,-4.9949,21.5,0,0,24.102,-4.99776,21.5,0,0,0,0,0,0,0
24.0087,-5.02509,21.4,0,0,23.9966,-4.98306,21.4,0,0,24.0023,-5.00285,21.4,0,0,0,0,0,0,0
23.9112,-5.00947,21.3,0,0,23.8934,-5.00191,21.3,0,0,23.9009,-5.00786,21.3,0,0,0,0,0,0,0
23.8068,-5.03154,21.2,0,0,23.7932,-4.98825,21.2,0,0,23.8007,-5.00226,21.2,0,0,0,0,0,0,0
23.7093,-5.00596,21.1,0,0,23.6933,-4.98765,21.1,0,0,23.7005,-5.00158,21.1,0,0,0,0,0,0,0
23.6076,-5.02124,21,0,0,23.5939,-4.98606,21,0,0,23.6007,-5.00061,21,0,0,0,0,0,0,0
23.5088,-5.01096,20.9,0,0,23.4934,-4.99012,20.9,0,0,23.5014,-4.99944,20.9,0,0,0,0,0,0,0
23.4083,-5.01757,20.8,0,0,23.3942,-4.98579,20.8,0,0,23.4012,-5.00291,20.8,0,0,0,0,0,0,0
23.3086,-5.0143,20.7,0,0,23.2942,-4.98955,20.7,0,0,23.3018,-5.00072,20.7,0,0,0,0,0,0,0
23.2089,-5.01496,20.6,0,0,23.194,-4.98989,20.6,0,0,23.2012,-5.00466,20.6,0,0,0,0,0,0,0
23.1078,-5.01877,20.5,0,0,23.0935,-4.99043,20.5,0,0,23.101,-5.00271,20.5,0,0,0,0,0,0,0
23.0087,-5.01225,20.4,0,0,22.994,-4.98701,20.4,0,0,22.9998,-5.00479,20.4,0,0,0,0,0,0,0
22.9058,-5.02316,20.3,0,0,22.894,-4.98879,20.3,0,0,22.8999,-4.99952,20.3,0,0,0,0,0,0,0
22.8081,-5.00463,20.2,0,0,22.7918,-4.99484,20.2,0,0,22.7992,-5.00136,20.2,0,0,0,0,0,0,0
22.7049,-5.02288,20.1,0,0,22.692,-4.98426,20.1,0,0,22.6981,-5.00147,20.1,0,0,0,0,0,0,0
22.6064,-5.00507,20,0,0,22.5907,-4.98884,20,0,0,22.5982,-4.99612,20,0,0,0,0,0,0,0
22.5055,-5.01411,19.9,0,0,22.4933,-4.97644,19.9,0,0,22.4995,-4.99341,19.9,0,0,0,0,0,0,0
22.4076,-5.00465,19.8,0,0,22.393,-4.98846,19.8,0,0,22.3984,-5.00181,19.8,0,0,0,0,0,0,0
22.3046,-5.02132,19.7,0,0,22.2941,-4.98445,19.7,0,0,22.3001,-4.99299,19.7,0,0,0,0,0,0,0
22.2088,-4.9978,19.6,0,0,22.1935,-4.99078,19.6,0,0,22.1998,-5.00076,19.6,0,0,0,0,0,0,0
22.1071,-5.02052,19.5,0,0,22.0957,-4.98261,19.5,0,0,22.0992,-5.00113,19.5,0,0,0,0,0,0,0
22.0084,-5.00947,19.4,0,0,21.9929,-4.99918,19.4,0,0,21.998,-5.00138,19.4,0,0,0,0,0,0,0
21.9055,-5.02264,19.3,0,0,21.8933,-4.9861,19.3,0,0,21.898,-4.99654,19.3,0,0,0,0,0,0,0
21.8051,-5.01113,19.2,0,0,21.7946,-4.98425,19.2,0,0,21.7976,-4.99737,19.2,0,0,0,0,0,0,0
21.705,-5.00965,19.1,0,0,21.6927,-4.99501,19.1,0,0,21.6931,-5.00664,19.1,0,0,0,0,0,0,0
21.6001,-5.02125,19,0,0,21.5905,-4.99204,19,0,0,21.5978,-4.97575,19,0,0,0,0,0,0,0
21.5055,-4.98695,18.9,0,0,21.4913,-4.98069,18.9,0,0,21.4955,-5.00171,18.9,0,0,0,0,0,0,0
21.4019,-5.01886,18.8,0,0,21.3921,-4.9823,18.8,0,0,21.3978,-4.98602,18.8,0,0,0,0,0,0,0
21.3059,-4.99356,18.7,0,0,21.2928,-4.98373,18.7,0,0,21.2988,-4.99325,18.7,0,0,0,0,0,0,0
21.2047,-5.01401,18.6,0,0,21.1941,-4.98346,18.6,0,0,21.2002,-4.99453,18.6,0,0,0,0,0,0,0
21.107,-5.00283,18.5,0,0,21.0939,-4.98966,18.5,0,0,21.0962,-5.01037,18.5,0,0,0,0,0,0,0
21.0028,-5.02308,18.4,0,0,20.9926,-4.99211,18.4,0,0,21.0011,-4.98063,18.4,0,0,0,0,0,0,0
20.9077,-4.99299,18.3,0,0,20.8944,-4.98197,18.3,0,0,20.8979,-5.01023,18.3,0,0,0,0,0,0,0
20.8029,-5.02579,18.2,0,0,20.7933,-4.99269,18.2,0,0,20.7986,-4.99432,18.2,0,0,0,0,0,0,0
20.7048,-5.00069,18.1,0,0,20.6931,-4.98826,18.1,0,0,20.6997,-4.99481,18.1,0,0,0,0,0,0,0
20.6047,-5.00892,18,0,0,20.595,-4.98275,18,0,0,20.5981,-5.00337,18,0,0,0,0,0,0,0
20.5045,-5.00923,17.9,0,0,20.4927,-4.99654,17.9,0,0,20.4996,-4.99291,17.9,0,0,0,0,0,0,0
20.4045,-5.00842,17.8,0,0,20.3931,-4.98573,17.8,0,0,20.3991,-5.00042,17.8,0,0,0,0,0,0,0
20.3056,-5.00518,17.7,0,0,20.2931,-4.98736,17.7,0,0,20.3018,-4.99156,17.7,0,0,0,0,0,0,0
20.2071,-5.00667,17.6,0,0,20.1952,-4.98224,17.6,0,0,20.2029,-5.0005,17.6,0,0,0,0,0,0,0
20.1068,-5.0137,17.5,0,0,20.0961,-4.989,17.5,0,0,20.1019,-5.00787,17.5,0,0,0,0,0,0,0
20.008,-5.00936,17.4,0,0,19.9958,-4.99381,17.4,0,0,20.0009,-5.00586,17.4,0,0,0,0,0,0,0
19.9063,-5.0189,17.3,0,0,19.8966,-4.99002,17.3,0,0,19.9016,-4.9997,17.3,0,0,0,0,0,0,0
19.8092,-5.00409,17.2,0,0,19.795,-4.9979,17.2,0,0,19.8002,-5.00641,17.2,0,0,0,0,0,0,0
19.705,-5.02755,17.1,0,0,19.6954,-4.98998,17.1,0,0,19.7006,-4.9994,17.1,0,0,0,0,0,0,0
19.6068,-5.00463,17,0,0,19.5948,-4.99326,17,0,0,19.5992,-5.00488,17,0,0,0,0,0,0,0
19.5032,-5.02117,16.9,0,0,19.4962,-4.9869,16.9,0,0,19.5022,-4.99083,16.9,0,0,0,0,0,0,0
19.4069,-4.99666,16.8,0,0,19.3943,-4.99783,16.8,0,0,19.3999,-5.00987,16.8,0,0,0,0,0,0,0
19.3028,-5.02292,16.7,0,0,19.2933,-4.99201,16.7,0,0,19.2999,-4.99955,16.7,0,0,0,0,0,0,0
19.2056,-4.99823,16.6,0,0,19.1949,-4.98366,16.6,0,0,19.2003,-4.99902,16.6,0,0,0,0,0,0,0
19.1053,-5.01092,16.5,0,0,19.095,-4.99043,16.5,0,0,19.1023,-4.99549,16.5,0,0,0,0,0,0,0
